# k (MeV)		C(k) (RC=30fm)		C(k) (RC=60fm)		C(k) (RC=90fm)		C(k) (RC=120fm) 	C(k) (RC=150fm)
0.10000000149011612	0.08471116226210626	0.0025056990419208766	0.02572132946715725	0.006758394937117296	0.01606598025565327
1.0	0.08643464771737289	0.006065536284791364	0.022552827901912022	-7.884142596127873e-06	0.012813183428887147
2.0	0.08778846829665216	0.013844810140481546	0.007257224224707839	0.00012173108810683046	0.006656844632752432
3.0	0.0895852796687063	0.02600825452203019	0.0018637561716742094	0.0020179387479743838	0.017010817163048073
4.0	0.09565000163478954	0.043854072563950124	0.007492061767067068	0.013885078181701607	0.00809435998539844
5.0	0.11029684623464497	0.06788296561904211	0.027562816805860597	0.036781810528494635	0.023192969707678514
6.0	0.1349165750684344	0.0970595277010497	0.0679107625723796	0.07228100336617976	0.07403441365507538
7.0	0.16717216203717514	0.13090909844153414	0.12368420901476508	0.1260381520699031	0.12418375250681397
8.0	0.2037531667603089	0.1694526305395315	0.18395129365398627	0.18577047611852318	0.17356728552354048
9.0	0.24342796306999245	0.21387688887562029	0.24379708744087253	0.23483709483942933	0.24180191183265481
10.0	0.2830090256912685	0.2636440113869014	0.29866759014953537	0.2832885690868337	0.29977602639215345
13.0	0.39645480088376756	0.4236834038862164	0.4193597021977343	0.43381338545890663	0.42649705726213283
16.0	0.4919397836429473	0.5228506030548427	0.5288719902596621	0.5270928913652282	0.528295080332143
19.0	0.5663643386288357	0.584662280395895	0.5941722095284614	0.6006371985964363	0.6064275782210751
22.0	0.6254433601449476	0.643210900852843	0.6478290153832251	0.6522300292563417	0.6536027285032944
25.0	0.6710230433048726	0.6818420235201933	0.6822862396670542	0.6828792116406429	0.6841848016450927
28.0	0.7008671725381065	0.6987811364284912	0.7009217781210243	0.7082361980397354	0.7077134739775458
31.0	0.7147492411700704	0.7091330152874818	0.7207967092111591	0.7185880280805541	0.7241806628941471
34.0	0.7178431164125387	0.724027605360388	0.7248292507705438	0.7313849796628474	0.7311293454875885
37.0	0.7164463714344587	0.7311656986300351	0.7336494939224234	0.7326207960953014	0.7336356740118377
40.0	0.7163322520854097	0.7272179616482136	0.7324609886933992	0.7359092784141279	0.7375812969520248
43.0	0.7204543075810074	0.7307590044816267	0.7335324639312879	0.7364312667263936	0.7382243455972787
46.0	0.7268679859545961	0.7342139459718674	0.7337859266771577	0.7326672390194815	0.7339000791281376
49.0	0.7310803337048655	0.7287806178174459	0.7300487856940892	0.7335666962234522	0.7322964986071692
52.0	0.7300055130696643	0.7242832897243786	0.730792862808206	0.7289760746313684	0.7322457776605975
55.0	0.7245549726619257	0.7261327631076779	0.7246038539635136	0.7290794187203179	0.7287505497759668
60.0	0.71544839385012	0.7213140988670982	0.7242443087798838	0.7252035656809703	0.7264163957231752
65.0	0.7165214936413277	0.7217080645938639	0.7233968610616438	0.723530972819884	0.7228711709119392
70.0	0.722137489803091	0.7197607198622794	0.7199192372624701	0.7220830952163453	0.7208710260517074
75.0	0.7220466537983372	0.7211550776099024	0.7205366019818181	0.7229741245491851	0.7219111873360404
80.0	0.7200234643737802	0.7233356139253777	0.7248763017458594	0.7249938061840576	0.7248698223450973
85.0	0.7246503027921618	0.7271128595636782	0.7283184000736018	0.7287640140894052	0.7287764112889886
90.0	0.7339743908410348	0.7331281008882484	0.7322933681718139	0.7339313721982673	0.7333415387466372
95.0	0.7406821068019167	0.7391618074253541	0.7394164864221906	0.7401353978226084	0.7393858250797419
100.0	0.7454255605849209	0.7474089176785458	0.747819208951326	0.747603934582147	0.747353710735269
105.0	0.7537573938466089	0.7550398018303821	0.7557588276876785	0.7559890115844021	0.7560672840099734
110.0	0.7654957455710572	0.7653433506520855	0.7645308916606262	0.7651083791841442	0.7656295473108847
115.0	0.7758480067073191	0.7742418082916014	0.7749344046965878	0.7748288645943749	0.7751030096807706
120.0	0.7842389498935659	0.7854796185477815	0.7853603757742975	0.7850406281138833	0.7852198720599199
125.0	0.7941500637080903	0.7949297509743951	0.7951807750000445	0.795340669286593	0.795687672602818
130.0	0.8061716588047424	0.8063400184048862	0.8056828487594379	0.8058640774418324	0.8062587489161468
135.0	0.8173124298717707	0.815982031540039	0.8167167061779181	0.8162924848056254	0.8167397798502505
140.0	0.8266156767147514	0.8272502917700166	0.827001017470842	0.8267109191107854	0.8268370057088689
145.0	0.8362170035921258	0.8366556540367144	0.836780370469537	0.8370380242263875	0.8370689407414998
150.0	0.846969598033252	0.8473153277435345	0.8468847751414907	0.8470051568010931	0.8472311336990515
155.0	0.8570932292675841	0.856160647449816	0.8567221571262407	0.8565033831686444	0.8568759576047955
160.0	0.8656189633473088	0.865912948813647	0.865626275319306	0.8655978000173573	0.8659201182716886
165.0	0.8738266867617291	0.8740974935852555	0.8742259435832789	0.8742721550349368	0.8745563293320597
170.0	0.8825882678945505	0.8828455952706424	0.8827251016995805	0.8825400484196443	0.8828387282988018
175.0	0.8909025083936574	0.8902671374640326	0.8905765953240314	0.8904115240600607	0.8906870899001638
180.0	0.8979262426575906	0.8979944392649489	0.8977272345212245	0.8978239861218691	0.8980385786777544
