# k (MeV)		C(k) (RC=30fm)		C(k) (RC=60fm)		C(k) (RC=90fm)		C(k) (RC=120fm)
3.0	4.246311482806803	7.702407851595402	7.7195310356842235	6.003499085290354
4.0	4.0298881142925325	5.69246773395699	5.536249419788069	4.422618201388627
5.0	3.6018330671299426	4.499246092390084	4.137415979928978	3.8337357350593226
6.0	3.2094104739658817	3.712176760346683	3.2673594131378447	3.441950985454779
7.0	2.8859011074408936	3.1584978428411072	2.8131975881170765	3.072659053598562
8.0	2.6242191708047167	2.7527284690144156	2.5799068489053814	2.730951554276588
9.0	2.4116760198143607	2.4480216472641665	2.408908641709929	2.4338845418648574
10.0	2.2372127786032774	2.216359591002002	2.2460469318277716	2.194267475605866
13.0	1.8652554831960235	1.8002938154279788	1.8215520589025773	1.8306701846971023
16.0	1.6253604801679047	1.5965953371814487	1.5824623545977592	1.5738887540363427
19.0	1.4566772464700541	1.4465164621115505	1.443704910463049	1.4409215986463575
22.0	1.3338258866345973	1.3220362937850012	1.3226047820265436	1.3243747334318114
25.0	1.24652910837573	1.2506263155672186	1.2577706110986604	1.256185186625613
28.0	1.1884616516685138	1.2025560646328675	1.1968344123663852	1.1963613336238648
31.0	1.150000901198237	1.1552812895945737	1.152966377507834	1.1530428157657566
34.0	1.1210794775341386	1.1162335029356762	1.1191456990886772	1.1184058231163698
37.0	1.095427471990463	1.0906707141762326	1.0883687142209728	1.0888278712455426
40.0	1.0710617615871465	1.0693249820838615	1.0684928717755517	1.0679901611654365
43.0	1.0487882197406604	1.0466837702437526	1.0470719867544984	1.0469202670325233
46.0	1.0303826080870064	1.0311831498259634	1.033085071002799	1.0327789449499953
49.0	1.0168971932912554	1.0205594338916855	1.0186971539645722	1.0190970539579363
52.0	1.0074405088677258	1.0086635486952518	1.0083364911021997	1.0081429830298814
55.0	1.0001219288674656	0.998449520164764	0.9995036060789922	0.9992562146108639
60.0	0.9885535479279222	0.9878643035794211	0.987352036485278	0.9870914136935003
65.0	0.9774676275265247	0.977082634885394	0.977347342308732	0.9777418346288825
70.0	0.9700891633051834	0.9716274425642144	0.9709342782479868	0.971106587168127
75.0	0.966582106982897	0.9658755245849094	0.9666325906203371	0.9661996749913079
80.0	0.9637996008238223	0.9633655678701051	0.9630017212939194	0.9628504932758423
85.0	0.9607160040640332	0.9605671077514122	0.9605460330618425	0.9606664896624935
90.0	0.9589651606200253	0.9597822220307827	0.9595537402585222	0.9593929221923893
95.0	0.9591050620789272	0.9588204968853521	0.9592172395862888	0.9589357830847601
100.0	0.9596101945174825	0.9592784875045625	0.9590990465603135	0.9590154219516237
105.0	0.959675181300622	0.9595780004054068	0.9595277251137294	0.9595540996903517
110.0	0.9601698835594386	0.9606311503581152	0.9605764347155068	0.9604464451364427
115.0	0.9616355599687542	0.9616130470988357	0.9617492740645491	0.9615903519591253
120.0	0.9632820868334374	0.963018422583352	0.9629249322705308	0.9628881330443868
125.0	0.9644965857723637	0.9644056757757415	0.9644014253203474	0.9644050235856685
130.0	0.9657469888647534	0.9659914018494673	0.9660536460907367	0.9660010596876978
135.0	0.9674888173991751	0.9675645903022172	0.967569511327778	0.9675627362750316
140.0	0.9693165840338718	0.9691291117546095	0.9690678007484838	0.9689955633595803
145.0	0.9707723489007548	0.9707296951919895	0.9707132504501874	0.9705093340228006
150.0	0.9721002951341328	0.9722108604515021	0.972299778039156	0.9721410147195251
155.0	0.9736647981924198	0.9737575496969146	0.9737062368997943	0.9737143371544796
160.0	0.9752743975127819	0.9751287240673392	0.9751086112342094	0.9752061465354245
165.0	0.9765900846517382	0.9765588787587122	0.9765438212180014	0.976590123045513
170.0	0.977724902764117	0.9777836086370132	0.9778507456014345	0.9778305655664437
175.0	0.9789631630338537	0.9790670593251373	0.9790441417279481	0.9789663443299879
180.0	0.9802342014206015	0.980133403381518	0.9801775791511054	0.9800265172686959
185.0	0.98129013714267	0.9812674674419041	0.9812340536795641	0.9810217559446135
190.0	0.982166793380727	0.9821844821112179	0.9821099459174932	0.9819872614056532
195.0	0.9830800271702502	0.9831723438696358	0.983019517423086	0.9829094020803898
200.0	0.9840266981912545	0.9839547870498306	0.9839371154259764	0.9837878107075693
205.0	0.9848268096977757	0.9848044820868366	0.9847691964610713	0.9846116699281956
210.0	0.9854705927985371	0.9854693064627091	0.9854986386431237	0.9853769136755395
215.0	0.986117297736048	0.9861931475259518	0.9861783895608736	0.9860814714840339
220.0	0.9867998239741081	0.9867566518611847	0.9868184580010081	0.9867278963179942
225.0	0.9873905524908781	0.9873687927513085	0.9873624878942245	0.9873193202664858
230.0	0.9878537857669939	0.9878444339038815	0.9878157795408768	0.9878550911843526
235.0	0.9883034575435822	0.9883590952192458	0.9882790197486139	0.9883439860338327
240.0	0.9887892975252643	0.9887623025531767	0.9887128119785722	0.9887838519415306
245.0	0.9892238275456109	0.9891964677182286	0.9890665275976158	0.9891817435428369
250.0	0.9895589796285387	0.989551345757137	0.9894164710312311	0.9895371782439382
255.0	0.9898701027144396	0.989918097415935	0.9897774711712491	0.9898544718473062
260.0	0.9902147063166331	0.9902265258864928	0.9901013594938965	0.9901506123078201
265.0	0.9905352228959714	0.9905283836144497	0.9903922258026601	0.9904240301036947
270.0	0.9907791054384268	0.990777842755279	0.9906768199543137	0.9906589806304654
275.0	0.990995359915381	0.991015102137698	0.9909476493788528	0.9908570502401212
280.0	0.9912400960315184	0.9912165264537721	0.9911902631980695	0.991067574822172
285.0	0.9914786819593042	0.9914141668567302	0.9914096798989502	0.9912809259808425
290.0	0.9916599593330421	0.991615076869875	0.9916189954642628	0.9914708861643702
295.0	0.9918111655294307	0.991800510614927	0.9918142942173603	0.9916366712239483
300.0	0.9919838107706467	0.9919810731341238	0.9919849202327761	0.9917895078705222
305.0	0.9921613764898042	0.992138636185055	0.9921408762052377	0.9919297641671285
310.0	0.9922974333812232	0.9922907467447354	0.9922927304587237	0.9920671511984759
315.0	0.9924029774630795	0.9924192288093222	0.9924263374827021	0.9922056392274057
320.0	0.9925231601652162	0.9925397112268012	0.9925354033730222	0.9923343738561443
325.0	0.9926545927540951	0.9926366201679886	0.9926414503157751	0.992464984749883
330.0	0.992757017222649	0.9927369161993699	0.9927407783208436	0.9925906823921581
335.0	0.9928297138282128	0.992813318589141	0.9928245336151145	0.9927054996894229
340.0	0.9929100748237925	0.9929030006735291	0.9928987012358108	0.9928085938281233
345.0	0.9930044196606403	0.992963606748813	0.9929713461044507	0.992895647914508
350.0	0.9930799102233053	0.9930618713428613	0.9930367410336727	0.9929740394507476
355.0	0.993127554404611	0.9931180265669496	0.9930906077388165	0.9930584323076824
360.0	0.9931774174408409	0.9931993513752767	0.9931417867584681	0.9931426414110325
365.0	0.9932414967445224	0.9932418383057156	0.9931927274772925	0.9932080830633683
370.0	0.9932947078440513	0.9932942680488858	0.9932357130272005	0.9932617261364193
375.0	0.9933229240936025	0.9933231824988004	0.9932716937875595	0.9933092844797528
380.0	0.9933480440364719	0.9933613915703806	0.9933124317538053	0.9933517675480211
385.0	0.9933860272502755	0.9933817149097132	0.9933535330027286	0.9933850273573712
390.0	0.9934191444909152	0.9934117829397139	0.9933832959503318	0.9934100698488857
395.0	0.9934304662244865	0.9934258614383128	0.9934090195720283	0.9934282208605874
400.0	0.9934350315952233	0.993445032462204	0.9934374544521529	0.9934393822085661
